Reaction1,Reaction2,objective
EX_akg_e,FRD7,10.000000000000004
EX_akg_e,FRUpts2,10.000000000000004
EX_akg_e,FUM,10.000000000000004
EX_akg_e,FUMt2_2,10.000000000000004
EX_akg_e,G6PDH2r,10.000000000000004
EX_akg_e,GAPD,-3.2269230769230663
EX_akg_e,GLCpts,0.47942857142857054
EX_akg_e,GLNS,10.00000000000005
EX_akg_e,GLNabc,10.00000000000005
EX_akg_e,GLUDy,10.000000000000005
EX_akg_e,GLUN,10.000000000000005
EX_akg_e,GLUSy,10.000000000000005
EX_akg_e,GLUt2r,10.000000000000005
EX_akg_e,GND,10.000000000000005
EX_akg_e,H2Ot,10.000000000000002
EX_akg_e,ICDHyr,10.000000000000002
EX_akg_e,ICL,10.000000000000002
EX_akg_e,LDH_D,10.000000000000092
EX_akg_e,MALS,10.000000000000092
EX_akg_e,MALt2_2,10.000000000000092
EX_akg_e,MDH,10.000000000000021
EX_akg_e,ME1,10.000000000000021
EX_akg_e,ME2,10.000000000000021
EX_akg_e,NADH16,10.00000000000005
EX_akg_e,NADTRHD,10.00000000000005
EX_akg_e,NH4t,10.000000000000076
EX_akg_e,O2t,10.000000000000076
EX_akg_e,PDH,10.00000000000005
EX_akg_e,PFK,-1.0326153846153834
EX_akg_e,PFL,9.999999999999984
EX_akg_e,PGI,0.0
EX_akg_e,PGK,-3.226923076923085
EX_akg_e,PGL,9.999999999999952
EX_akg_e,PGM,-3.226923076923076
EX_akg_e,PIt2r,9.999999999999998
EX_akg_e,PPC,10.0
EX_akg_e,PPCK,10.0
EX_akg_e,PPS,10.0
EX_akg_e,PTAr,10.0
EX_akg_e,PYK,10.000000000000071
EX_akg_e,PYRt2,10.000000000000071
EX_akg_e,RPE,10.000000000000071
EX_akg_e,RPI,10.000000000000071
EX_akg_e,SUCCt2_2,10.000000000000071
EX_akg_e,SUCCt3,10.000000000000071
EX_akg_e,SUCDi,10.000000000000071
EX_akg_e,SUCOAS,10.000000000000071
EX_akg_e,TALA,10.000000000000071
EX_akg_e,THD2,10.000000000000071
EX_akg_e,TKT1,10.000000000000071
EX_akg_e,TKT2,10.000000000000071
EX_akg_e,TPI,-1.0326153846153838
EX_co2_e,ACALD,9.999999999999766
EX_co2_e,ACALDt,9.999999999999766
EX_co2_e,ACKr,9.999999999999766
EX_co2_e,ACONTa,9.999999999999766
EX_co2_e,ACONTb,9.999999999999766
EX_co2_e,ACt2r,9.999999999999766
EX_co2_e,ADK1,9.999999999999766
EX_co2_e,AKGDH,9.999999999999766
EX_co2_e,AKGt2r,9.999999999999766
EX_co2_e,ALCD2x,9.999999999999766
EX_co2_e,ATPM,9.999999999999714
EX_co2_e,ATPS4r,9.999999999999924
EX_co2_e,Biomass_Ecoli_core,9.999999999999924
EX_co2_e,CO2t,9.999999999999924
EX_co2_e,CS,9.999999999999924
EX_co2_e,CYTBD,9.999999999999924
EX_co2_e,D_LACt2,9.999999999999924
EX_co2_e,ENO,1.3983333333333312
EX_co2_e,ETOHt2r,10.0
EX_co2_e,EX_ac_e,10.0
EX_co2_e,EX_acald_e,10.0
EX_co2_e,EX_akg_e,10.0
EX_co2_e,EX_etoh_e,10.0
EX_co2_e,EX_for_e,10.0
EX_co2_e,EX_fru_e,10.0
EX_co2_e,EX_fum_e,10.0
EX_co2_e,EX_glc__D_e,0.0
EX_co2_e,EX_gln__L_e,10.0
EX_co2_e,EX_glu__L_e,10.0
EX_co2_e,EX_h_e,1.8644444444440023
EX_co2_e,EX_h2o_e,10.0
EX_co2_e,EX_lac__D_e,10.0
EX_co2_e,EX_mal__L_e,10.0
EX_co2_e,EX_nh4_e,10.0
EX_co2_e,EX_o2_e,10.0
EX_co2_e,EX_pi_e,10.0
EX_co2_e,EX_pyr_e,10.0
EX_co2_e,EX_succ_e,10.0
EX_co2_e,FBA,1.398333333333344
EX_co2_e,FBP,10.0
EX_co2_e,FORt2,10.0
EX_co2_e,FORti,10.0
EX_co2_e,FRD7,10.000000000000002
EX_co2_e,FRUpts2,10.0
EX_co2_e,FUM,10.0
EX_co2_e,FUMt2_2,10.0
EX_co2_e,G6PDH2r,10.0
EX_co2_e,GAPD,1.3983333333333405
EX_co2_e,GLCpts,1.3983333333333405
EX_co2_e,GLNS,10.0
EX_co2_e,GLNabc,10.0
EX_co2_e,GLUDy,10.0
EX_co2_e,GLUN,10.0
EX_co2_e,GLUSy,10.0
EX_co2_e,GLUt2r,10.0
EX_co2_e,GND,10.0
EX_co2_e,H2Ot,10.0
EX_co2_e,ICDHyr,10.0
EX_co2_e,ICL,10.0
EX_co2_e,LDH_D,10.0
EX_co2_e,MALS,10.0
EX_co2_e,MALt2_2,10.0
EX_co2_e,MDH,10.0
EX_co2_e,ME1,10.0
EX_co2_e,ME2,10.0
EX_co2_e,NADH16,10.0
EX_co2_e,NADTRHD,10.0
EX_co2_e,NH4t,10.0
EX_co2_e,O2t,10.0
EX_co2_e,PDH,10.0
EX_co2_e,PFK,1.3983333333333263
EX_co2_e,PFL,10.0
EX_co2_e,PGI,0.0
EX_co2_e,PGK,1.398333333333321
EX_co2_e,PGL,9.999999999999991
EX_co2_e,PGM,1.3983333333333334
EX_co2_e,PIt2r,10.0
EX_co2_e,PPC,10.0
EX_co2_e,PPCK,10.0
EX_co2_e,PPS,10.0
EX_co2_e,PTAr,10.0
EX_co2_e,PYK,10.0
EX_co2_e,PYRt2,10.0
EX_co2_e,RPE,10.0
EX_co2_e,RPI,10.0
EX_co2_e,SUCCt2_2,10.0
EX_co2_e,SUCCt3,10.0
EX_co2_e,SUCDi,10.0
EX_co2_e,SUCOAS,10.0
EX_co2_e,TALA,10.0
EX_co2_e,THD2,10.0
EX_co2_e,TKT1,10.0
EX_co2_e,TKT2,10.0
EX_co2_e,TPI,1.3983333333333352
EX_etoh_e,ACALD,10.0
EX_etoh_e,ACALDt,10.0
EX_etoh_e,ACKr,10.0
EX_etoh_e,ACONTa,10.0
EX_etoh_e,ACONTb,10.0
EX_etoh_e,ACt2r,10.0
EX_etoh_e,ADK1,10.0
EX_etoh_e,AKGDH,10.0
EX_etoh_e,AKGt2r,10.0
EX_etoh_e,ALCD2x,10.0
EX_etoh_e,ATPM,10.0
EX_etoh_e,ATPS4r,10.0
EX_etoh_e,Biomass_Ecoli_core,10.0
EX_etoh_e,CO2t,10.0
EX_etoh_e,CS,10.0
EX_etoh_e,CYTBD,10.0
EX_etoh_e,D_LACt2,10.0
EX_etoh_e,ENO,-3.226923076922975
EX_etoh_e,ETOHt2r,10.000000000000004
EX_etoh_e,EX_ac_e,10.000000000000004
EX_etoh_e,EX_acald_e,10.000000000000004
EX_etoh_e,EX_akg_e,10.000000000000004
EX_etoh_e,EX_co2_e,10.000000000000023
EX_etoh_e,EX_for_e,10.000000000000023
EX_etoh_e,EX_fru_e,10.000000000000023
EX_etoh_e,EX_fum_e,10.000000000000023
EX_etoh_e,EX_glc__D_e,3.2166340797997454e-14
EX_etoh_e,EX_gln__L_e,9.99999999999998
EX_etoh_e,EX_glu__L_e,9.999999999999988
EX_etoh_e,EX_h_e,10.0
EX_etoh_e,EX_h2o_e,10.0
EX_etoh_e,EX_lac__D_e,9.999999999999988
EX_etoh_e,EX_mal__L_e,9.999999999999988
EX_etoh_e,EX_nh4_e,9.999999999999988
EX_etoh_e,EX_o2_e,9.999999999999968
EX_etoh_e,EX_pi_e,9.999999999999968
EX_etoh_e,EX_pyr_e,9.999999999999968
EX_etoh_e,EX_succ_e,9.999999999999975
EX_etoh_e,FBA,-1.0326153846154151
EX_etoh_e,FBP,9.999999999999982
EX_etoh_e,FORt2,9.999999999999982
EX_etoh_e,FORti,10.0
EX_etoh_e,FRD7,10.0
EX_etoh_e,FRUpts2,10.0
EX_etoh_e,FUM,10.0
EX_etoh_e,FUMt2_2,10.0
EX_etoh_e,G6PDH2r,10.0
EX_etoh_e,GAPD,-3.2269230769231414
EX_etoh_e,GLCpts,0.4794285714285707
EX_etoh_e,GLNS,10.000000000000032
EX_etoh_e,GLNabc,10.000000000000032
EX_etoh_e,GLUDy,10.000000000000032
EX_etoh_e,GLUN,10.000000000000032
EX_etoh_e,GLUSy,10.000000000000032
EX_etoh_e,GLUt2r,10.000000000000032
EX_etoh_e,GND,10.000000000000032
EX_etoh_e,H2Ot,10.000000000000032
EX_etoh_e,ICDHyr,10.000000000000032
EX_etoh_e,ICL,10.000000000000032
EX_etoh_e,LDH_D,10.0
EX_etoh_e,MALS,10.0
EX_etoh_e,MALt2_2,10.0
EX_etoh_e,MDH,10.0
EX_etoh_e,ME1,10.0
EX_etoh_e,ME2,10.0
EX_etoh_e,NADH16,10.0
EX_etoh_e,NADTRHD,10.0
EX_etoh_e,NH4t,10.0
EX_etoh_e,O2t,10.0
EX_etoh_e,PDH,10.0
EX_etoh_e,PFK,-1.032615384615173
EX_etoh_e,PFL,10.0
EX_etoh_e,PGI,0.0
EX_etoh_e,PGK,-3.226923076923072
EX_etoh_e,PGL,10.00000000000008
EX_etoh_e,PGM,-3.226923076923091
EX_etoh_e,PIt2r,9.999999999999996
EX_etoh_e,PPC,10.0
EX_etoh_e,PPCK,10.0
EX_etoh_e,PPS,10.0
EX_etoh_e,PTAr,10.0
EX_etoh_e,PYK,10.0
EX_etoh_e,PYRt2,10.0
EX_etoh_e,RPE,10.0
EX_etoh_e,RPI,10.0
EX_etoh_e,SUCCt2_2,10.0
EX_etoh_e,SUCCt3,9.999999999999998
EX_etoh_e,SUCDi,9.999999999999998
EX_etoh_e,SUCOAS,9.999999999999998
EX_etoh_e,TALA,9.999999999999998
EX_etoh_e,THD2,9.999999999999998
EX_etoh_e,TKT1,9.999999999999998
EX_etoh_e,TKT2,9.999999999999998
EX_etoh_e,TPI,-1.032615384615388
EX_for_e,ACALD,10.000000000000004
EX_for_e,ACALDt,10.000000000000004
EX_for_e,ACKr,10.000000000000004
EX_for_e,ACONTa,10.000000000000004
EX_for_e,ACONTb,10.000000000000004
EX_for_e,ACt2r,10.000000000000004
EX_for_e,ADK1,10.000000000000004
EX_for_e,AKGDH,10.000000000000004
EX_for_e,AKGt2r,10.000000000000004
EX_for_e,ALCD2x,10.000000000000004
EX_for_e,ATPM,10.000000000000012
EX_for_e,ATPS4r,10.000000000000004
EX_for_e,Biomass_Ecoli_core,10.000000000000004
EX_for_e,CO2t,10.000000000000004
EX_for_e,CS,10.000000000000004
EX_for_e,CYTBD,10.000000000000004
EX_for_e,D_LACt2,10.000000000000012
EX_for_e,ENO,-3.2269230769230903
EX_for_e,ETOHt2r,10.0
EX_for_e,EX_ac_e,10.0
EX_for_e,EX_acald_e,10.0
EX_for_e,EX_akg_e,10.0
EX_for_e,EX_co2_e,10.0
EX_for_e,EX_etoh_e,10.0
EX_for_e,EX_fru_e,10.0
EX_for_e,EX_fum_e,10.0
EX_for_e,EX_glc__D_e,0.0
EX_for_e,EX_gln__L_e,10.0
EX_for_e,EX_glu__L_e,10.0
EX_for_e,EX_h_e,10.0
EX_for_e,EX_h2o_e,10.0
EX_for_e,EX_lac__D_e,10.0
EX_for_e,EX_mal__L_e,10.0
EX_for_e,EX_nh4_e,10.0
EX_for_e,EX_o2_e,10.0
EX_for_e,EX_pi_e,10.0
EX_for_e,EX_pyr_e,10.0
EX_for_e,EX_succ_e,10.0
EX_for_e,FBA,-1.0326153846153392
EX_for_e,FBP,10.0
EX_for_e,FORt2,10.0
EX_for_e,FORti,10.0
EX_for_e,FRD7,10.0
EX_for_e,FRUpts2,10.0
EX_for_e,FUM,10.0
EX_for_e,FUMt2_2,10.0
EX_for_e,G6PDH2r,10.0
EX_for_e,GAPD,-3.226923076923074
EX_for_e,GLCpts,0.4794285714285713
EX_for_e,GLNS,9.999999999999993
EX_for_e,GLNabc,9.999999999999993
EX_for_e,GLUDy,9.999999999999993
EX_for_e,GLUN,9.999999999999993
EX_for_e,GLUSy,9.999999999999993
EX_for_e,GLUt2r,9.999999999999993
EX_for_e,GND,9.999999999999993
EX_for_e,H2Ot,9.999999999999993
EX_for_e,ICDHyr,9.999999999999993
EX_for_e,ICL,9.999999999999993
EX_for_e,LDH_D,10.000000000000057
EX_for_e,MALS,10.000000000000057
EX_for_e,MALt2_2,10.000000000000057
EX_for_e,MDH,9.999999999999947
EX_for_e,ME1,9.999999999999947
EX_for_e,ME2,9.999999999999947
EX_for_e,NADH16,9.999999999999947
EX_for_e,NADTRHD,9.999999999999947
EX_for_e,NH4t,9.999999999999947
EX_for_e,O2t,9.999999999999947
EX_for_e,PDH,9.999999999999947
EX_for_e,PFK,-1.0326153846153872
EX_for_e,PFL,10.000000000000002
EX_for_e,PGI,0.0
EX_for_e,PGK,-3.2269230769229367
EX_for_e,PGL,9.99999999999998
EX_for_e,PGM,-3.226923076923079
EX_for_e,PIt2r,10.000000000000007
EX_for_e,PPC,10.000000000000009
EX_for_e,PPCK,10.000000000000009
EX_for_e,PPS,10.000000000000009
EX_for_e,PTAr,10.000000000000009
EX_for_e,PYK,10.000000000000012
EX_for_e,PYRt2,10.000000000000012
EX_for_e,RPE,10.000000000000012
EX_for_e,RPI,10.000000000000012
EX_for_e,SUCCt2_2,10.000000000000012
EX_for_e,SUCCt3,10.000000000000012
EX_for_e,SUCDi,10.000000000000012
EX_for_e,SUCOAS,10.000000000000012
EX_for_e,TALA,10.000000000000012
EX_for_e,THD2,10.000000000000012
EX_for_e,TKT1,10.000000000000012
EX_for_e,TKT2,10.000000000000012
EX_for_e,TPI,-1.0326153846153383
EX_fru_e,ACALD,9.999999999999998
EX_fru_e,ACALDt,9.999999999999998
EX_fru_e,ACKr,9.999999999999998
EX_fru_e,ACONTa,9.999999999999993
EX_fru_e,ACONTb,9.999999999999993
EX_fru_e,ACt2r,9.999999999999995
EX_fru_e,ADK1,9.999999999999991
EX_fru_e,AKGDH,9.999999999999991
EX_fru_e,AKGt2r,9.999999999999991
EX_fru_e,ALCD2x,9.999999999999991
EX_fru_e,ATPM,9.999999999999979
EX_fru_e,ATPS4r,9.999999999999979
EX_fru_e,Biomass_Ecoli_core,9.999999999999979
EX_fru_e,CO2t,9.99999999999996
EX_fru_e,CS,9.99999999999996
EX_fru_e,CYTBD,9.99999999999996
EX_fru_e,D_LACt2,9.999999999999991
EX_fru_e,ENO,-3.226923076923078
EX_fru_e,ETOHt2r,10.000000000000014
EX_fru_e,EX_ac_e,10.000000000000014
EX_fru_e,EX_acald_e,10.000000000000014
EX_fru_e,EX_akg_e,10.000000000000014
EX_fru_e,EX_co2_e,10.000000000000002
EX_fru_e,EX_etoh_e,10.000000000000002
EX_fru_e,EX_for_e,10.000000000000023
EX_fru_e,EX_fum_e,10.000000000000023
EX_fru_e,EX_glc__D_e,6.901670073483953e-16
EX_fru_e,EX_gln__L_e,10.000000000000036
EX_fru_e,EX_glu__L_e,10.000000000000036
EX_fru_e,EX_h_e,10.000000000000036
EX_fru_e,EX_h2o_e,10.000000000000004
EX_fru_e,EX_lac__D_e,10.0
EX_fru_e,EX_mal__L_e,10.0
EX_fru_e,EX_nh4_e,10.0
EX_fru_e,EX_o2_e,10.0
EX_fru_e,EX_pi_e,10.0
EX_fru_e,EX_pyr_e,10.0
EX_fru_e,EX_succ_e,10.0
EX_fru_e,FBA,-1.0326153846153625
EX_fru_e,FBP,9.999999999999845
EX_fru_e,FORt2,9.999999999999845
EX_fru_e,FORti,9.999999999999845
EX_fru_e,FRD7,9.999999999999845
EX_fru_e,FRUpts2,9.999999999999845
EX_fru_e,FUM,9.999999999999845
EX_fru_e,FUMt2_2,9.999999999999845
EX_fru_e,G6PDH2r,9.999999999999845
EX_fru_e,GAPD,-3.2269230769223105
EX_fru_e,GLCpts,0.47942857142857165
EX_fru_e,GLNS,10.000000000000002
EX_fru_e,GLNabc,10.000000000000002
EX_fru_e,GLUDy,10.000000000000002
EX_fru_e,GLUN,10.000000000000002
EX_fru_e,GLUSy,10.000000000000002
EX_fru_e,GLUt2r,10.000000000000002
EX_fru_e,GND,10.000000000000002
EX_fru_e,H2Ot,9.999999999999966
EX_fru_e,ICDHyr,9.999999999999966
EX_fru_e,ICL,9.999999999999966
EX_fru_e,LDH_D,9.999999999999998
EX_fru_e,MALS,9.999999999999998
EX_fru_e,MALt2_2,9.999999999999998
EX_fru_e,MDH,9.99999999999994
EX_fru_e,ME1,9.99999999999994
EX_fru_e,ME2,9.99999999999994
EX_fru_e,NADH16,9.999999999999892
EX_fru_e,NADTRHD,9.999999999999892
EX_fru_e,NH4t,9.999999999999892
EX_fru_e,O2t,9.999999999999892
EX_fru_e,PDH,9.999999999999892
EX_fru_e,PFK,-1.0326153846153012
EX_fru_e,PFL,10.0
EX_fru_e,PGI,0.0
EX_fru_e,PGK,-3.226923076923052
EX_fru_e,PGL,10.000000000000046
EX_fru_e,PGM,-3.2269230769229544
EX_fru_e,PIt2r,9.999999999999998
EX_fru_e,PPC,10.00000000000002
EX_fru_e,PPCK,10.00000000000002
EX_fru_e,PPS,10.00000000000002
EX_fru_e,PTAr,10.00000000000002
EX_fru_e,PYK,10.000000000000014
EX_fru_e,PYRt2,10.000000000000014
EX_fru_e,RPE,10.000000000000014
EX_fru_e,RPI,10.000000000000014
EX_fru_e,SUCCt2_2,10.000000000000014
EX_fru_e,SUCCt3,9.99999999999998
EX_fru_e,SUCDi,9.99999999999998
EX_fru_e,SUCOAS,9.99999999999998
EX_fru_e,TALA,9.99999999999998
EX_fru_e,THD2,9.99999999999998
EX_fru_e,TKT1,9.99999999999998
EX_fru_e,TKT2,9.99999999999998
EX_fru_e,TPI,-1.0326153846153212
EX_fum_e,ACALD,10.0
EX_fum_e,ACALDt,10.0
EX_fum_e,ACKr,10.0
EX_fum_e,ACONTa,10.0
EX_fum_e,ACONTb,10.0
EX_fum_e,ACt2r,10.0
EX_fum_e,ADK1,10.0
EX_fum_e,AKGDH,10.0
EX_fum_e,AKGt2r,10.0
EX_fum_e,ALCD2x,10.0
EX_fum_e,ATPM,10.0
EX_fum_e,ATPS4r,10.0
EX_fum_e,Biomass_Ecoli_core,10.0
EX_fum_e,CO2t,10.0
EX_fum_e,CS,10.0
EX_fum_e,CYTBD,10.0
EX_fum_e,D_LACt2,10.0
EX_fum_e,ENO,-3.2269230769230774
EX_fum_e,ETOHt2r,10.00000000000002
EX_fum_e,EX_ac_e,10.00000000000002
EX_fum_e,EX_acald_e,10.00000000000002
EX_fum_e,EX_akg_e,10.00000000000002
EX_fum_e,EX_co2_e,10.00000000000002
EX_fum_e,EX_etoh_e,10.00000000000002
EX_fum_e,EX_for_e,10.00000000000002
EX_fum_e,EX_fru_e,10.00000000000002
EX_fum_e,EX_glc__D_e,-8.751597330423185e-15
EX_fum_e,EX_gln__L_e,10.000000000000027
EX_fum_e,EX_glu__L_e,10.000000000000046
EX_fum_e,EX_h_e,10.000000000000016
EX_fum_e,EX_h2o_e,10.000000000000016
EX_fum_e,EX_lac__D_e,10.000000000000016
EX_fum_e,EX_mal__L_e,10.000000000000016
EX_fum_e,EX_nh4_e,10.000000000000016
EX_fum_e,EX_o2_e,10.000000000000016
EX_fum_e,EX_pi_e,10.000000000000016
EX_fum_e,EX_pyr_e,10.000000000000016
EX_fum_e,EX_succ_e,10.000000000000016
EX_fum_e,FBA,-1.0326153846153858
EX_fum_e,FBP,9.999999999999988
EX_fum_e,FORt2,9.999999999999988
EX_fum_e,FORti,9.999999999999988
EX_fum_e,FRD7,9.999999999999988
EX_fum_e,FRUpts2,9.999999999999988
EX_fum_e,FUM,9.999999999999988
EX_fum_e,FUMt2_2,9.999999999999988
EX_fum_e,G6PDH2r,9.999999999999988
EX_fum_e,GAPD,-3.2269230769230846
EX_fum_e,GLCpts,0.4794285714285683
EX_fum_e,GLNS,9.999999999999966
EX_fum_e,GLNabc,9.999999999999966
EX_fum_e,GLUDy,9.999999999999966
EX_fum_e,GLUN,9.999999999999966
EX_fum_e,GLUSy,9.999999999999966
EX_fum_e,GLUt2r,9.999999999999966
EX_fum_e,GND,9.999999999999966
EX_fum_e,H2Ot,9.999999999999966
EX_fum_e,ICDHyr,9.999999999999966
EX_fum_e,ICL,9.999999999999966
EX_fum_e,LDH_D,9.999999999999966
EX_fum_e,MALS,9.999999999999966
EX_fum_e,MALt2_2,9.999999999999966
EX_fum_e,MDH,9.999999999999966
EX_fum_e,ME1,9.999999999999966
EX_fum_e,ME2,9.999999999999966
EX_fum_e,NADH16,9.999999999999966
EX_fum_e,NADTRHD,9.999999999999966
EX_fum_e,NH4t,9.999999999999966
EX_fum_e,O2t,9.999999999999966
EX_fum_e,PDH,9.99999999999984
EX_fum_e,PFK,-1.0326153846153847
EX_fum_e,PFL,9.999999999999988
EX_fum_e,PGI,0.0
EX_fum_e,PGK,-3.226923076923037
EX_fum_e,PGL,10.000000000000016
EX_fum_e,PGM,-3.2269230769230766
EX_fum_e,PIt2r,9.999999999999996
EX_fum_e,PPC,9.999999999999996
EX_fum_e,PPCK,9.999999999999996
EX_fum_e,PPS,9.999999999999996
EX_fum_e,PTAr,9.999999999999996
EX_fum_e,PYK,9.999999999999936
EX_fum_e,PYRt2,9.999999999999936
EX_fum_e,RPE,9.999999999999936
EX_fum_e,RPI,9.999999999999936
EX_fum_e,SUCCt2_2,9.999999999999936
EX_fum_e,SUCCt3,9.999999999999936
EX_fum_e,SUCDi,9.999999999999936
EX_fum_e,SUCOAS,9.999999999999936
EX_fum_e,TALA,9.999999999999936
EX_fum_e,THD2,9.999999999999936
EX_fum_e,TKT1,9.999999999999936
EX_fum_e,TKT2,9.999999999999936
EX_fum_e,TPI,-1.0326153846153812
EX_glc__D_e,ACALD,0.4794285714285655
EX_glc__D_e,ACALDt,0.4794285714285655
EX_glc__D_e,ACKr,0.4794285714285655
EX_glc__D_e,ACONTa,-3.226923076923069
EX_glc__D_e,ACONTb,-3.2269230769230672
EX_glc__D_e,ACt2r,0.47942857142857154
EX_glc__D_e,ADK1,0.47942857142857154
EX_glc__D_e,AKGDH,0.5412903225806452
EX_glc__D_e,AKGt2r,0.47942857142857154
EX_glc__D_e,ALCD2x,0.47942857142857154
EX_glc__D_e,ATPM,0.0
EX_glc__D_e,ATPS4r,-4.118398743728558e-15
EX_glc__D_e,Biomass_Ecoli_core,-4.280967115191527e-15
EX_glc__D_e,CO2t,-4.280967115191527e-15
EX_glc__D_e,CS,-4.280967115191527e-15
EX_glc__D_e,CYTBD,-4.280967115191527e-15
EX_glc__D_e,D_LACt2,-4.280967115191527e-15
EX_glc__D_e,ENO,-4.280967115191527e-15
EX_glc__D_e,ETOHt2r,-4.280967115191527e-15
EX_glc__D_e,EX_ac_e,-4.280967115191527e-15
EX_glc__D_e,EX_acald_e,-4.280967115191527e-15
EX_glc__D_e,EX_akg_e,-4.280967115191527e-15
EX_glc__D_e,EX_co2_e,-4.280967115191527e-15
EX_glc__D_e,EX_etoh_e,-4.280967115191527e-15
EX_glc__D_e,EX_for_e,-4.280967115191527e-15
EX_glc__D_e,EX_fru_e,-4.280967115191527e-15
EX_glc__D_e,EX_fum_e,-4.280967115191527e-15
EX_glc__D_e,EX_gln__L_e,-4.280967115191527e-15
EX_glc__D_e,EX_glu__L_e,-4.280967115191527e-15
EX_glc__D_e,EX_h_e,-4.280967115191527e-15
EX_glc__D_e,EX_h2o_e,-4.280967115191527e-15
EX_glc__D_e,EX_lac__D_e,-4.280967115191527e-15
EX_glc__D_e,EX_mal__L_e,-4.280967115191527e-15
EX_glc__D_e,EX_nh4_e,-4.280967115191527e-15
EX_glc__D_e,EX_o2_e,-4.280967115191527e-15
EX_glc__D_e,EX_pi_e,-4.280967115191527e-15
EX_glc__D_e,EX_pyr_e,-4.280967115191527e-15
EX_glc__D_e,EX_succ_e,-4.280967115191527e-15
EX_glc__D_e,FBA,-4.280967115191527e-15
EX_glc__D_e,FBP,-4.280967115191527e-15
EX_glc__D_e,FORt2,-4.280967115191527e-15
EX_glc__D_e,FORti,-4.280967115191527e-15
EX_glc__D_e,FRD7,-4.280967115191527e-15
EX_glc__D_e,FRUpts2,-4.280967115191527e-15
EX_glc__D_e,FUM,-4.280967115191527e-15
EX_glc__D_e,FUMt2_2,-4.280967115191527e-15
EX_glc__D_e,G6PDH2r,-4.280967115191527e-15
EX_glc__D_e,GAPD,-4.280967115191527e-15
EX_glc__D_e,GLCpts,-4.280967115191527e-15
EX_glc__D_e,GLNS,-4.280967115191527e-15
EX_glc__D_e,GLNabc,-4.280967115191527e-15
EX_glc__D_e,GLUDy,-4.280967115191527e-15
EX_glc__D_e,GLUN,-4.280967115191527e-15
EX_glc__D_e,GLUSy,-4.280967115191527e-15
EX_glc__D_e,GLUt2r,-4.280967115191527e-15
EX_glc__D_e,GND,-4.280967115191527e-15
EX_glc__D_e,H2Ot,-4.280967115191527e-15
EX_glc__D_e,ICDHyr,-4.280967115191527e-15
EX_glc__D_e,ICL,-4.280967115191527e-15
EX_glc__D_e,LDH_D,-4.280967115191527e-15
EX_glc__D_e,MALS,-4.280967115191527e-15
EX_glc__D_e,MALt2_2,-4.280967115191527e-15
EX_glc__D_e,MDH,-4.280967115191527e-15
EX_glc__D_e,ME1,-4.280967115191527e-15
EX_glc__D_e,ME2,-4.280967115191527e-15
EX_glc__D_e,NADH16,-4.280967115191527e-15
EX_glc__D_e,NADTRHD,-4.280967115191527e-15
EX_glc__D_e,NH4t,-4.280967115191527e-15
EX_glc__D_e,O2t,-4.280967115191527e-15
EX_glc__D_e,PDH,-4.280967115191527e-15
EX_glc__D_e,PFK,-4.280967115191527e-15
EX_glc__D_e,PFL,-4.280967115191527e-15
EX_glc__D_e,PGI,-4.280967115191527e-15
EX_glc__D_e,PGK,-4.280967115191527e-15
EX_glc__D_e,PGL,-4.280967115191527e-15
EX_glc__D_e,PGM,-4.280967115191527e-15
EX_glc__D_e,PIt2r,-4.280967115191527e-15
EX_glc__D_e,PPC,-4.280967115191527e-15
EX_glc__D_e,PPCK,-4.280967115191527e-15
EX_glc__D_e,PPS,-4.280967115191527e-15
EX_glc__D_e,PTAr,-4.280967115191527e-15
EX_glc__D_e,PYK,-4.280967115191527e-15
EX_glc__D_e,PYRt2,-4.280967115191527e-15
EX_glc__D_e,RPE,-4.280967115191527e-15
EX_glc__D_e,RPI,-4.280967115191527e-15
EX_glc__D_e,SUCCt2_2,-4.280967115191527e-15
EX_glc__D_e,SUCCt3,-4.280967115191527e-15
EX_glc__D_e,SUCDi,-4.280967115191527e-15
EX_glc__D_e,SUCOAS,-4.280967115191527e-15
EX_glc__D_e,TALA,-4.280967115191527e-15
EX_glc__D_e,THD2,-4.280967115191527e-15
EX_glc__D_e,TKT1,-4.280967115191527e-15
EX_glc__D_e,TKT2,-4.280967115191527e-15
EX_glc__D_e,TPI,-4.280967115191527e-15
EX_gln__L_e,ACALD,10.000000000000046
EX_gln__L_e,ACALDt,10.000000000000046
EX_gln__L_e,ACKr,10.000000000000046
EX_gln__L_e,ACONTa,10.000000000000009
EX_gln__L_e,ACONTb,10.000000000000009
EX_gln__L_e,ACt2r,10.00000000000001
EX_gln__L_e,ADK1,10.00000000000001
EX_gln__L_e,AKGDH,10.00000000000001
EX_gln__L_e,AKGt2r,10.00000000000001
EX_gln__L_e,ALCD2x,10.00000000000001
EX_gln__L_e,ATPM,10.000000000000009
EX_gln__L_e,ATPS4r,10.0
EX_gln__L_e,Biomass_Ecoli_core,10.0
EX_gln__L_e,CO2t,10.0
EX_gln__L_e,CS,10.0
EX_gln__L_e,CYTBD,10.0
EX_gln__L_e,D_LACt2,9.999999999999961
EX_gln__L_e,ENO,-3.226923076923138
EX_gln__L_e,ETOHt2r,10.000000000000066
EX_gln__L_e,EX_ac_e,10.000000000000066
EX_gln__L_e,EX_acald_e,10.000000000000066
EX_gln__L_e,EX_akg_e,10.000000000000066
EX_gln__L_e,EX_co2_e,10.000000000000062
